,genres,movie_name,movieId,year,Country
1145,Musical,http://dbpedia.org/resource/Dancer_in_the_Dark,3910,2000,Italy
1146,Musical,http://dbpedia.org/resource/Dancer_in_the_Dark,3910,2000,Netherlands
1147,Musical,http://dbpedia.org/resource/Dancer_in_the_Dark,3910,2000,France
1148,Musical,http://dbpedia.org/resource/Dancer_in_the_Dark,3910,2000,United Kingdom
1149,Musical,http://dbpedia.org/resource/Dancer_in_the_Dark,3910,2000,Germany
1150,Musical,http://dbpedia.org/resource/Dancer_in_the_Dark,3910,2000,Iceland
1151,Musical,http://dbpedia.org/resource/Dancer_in_the_Dark,3910,2000,Argentina
1152,Comedy,http://dbpedia.org/resource/The_American_President,11,1995,United States of America
1153,Drama,http://dbpedia.org/resource/The_American_President,11,1995,United States of America
1154,Romance,http://dbpedia.org/resource/The_American_President,11,1995,United States of America
1155,Film-Noir,http://dbpedia.org/resource/Strangers_on_a_Train_(film),2186,1951,United States of America
1156,Thriller,http://dbpedia.org/resource/Strangers_on_a_Train_(film),2186,1951,United States of America
1157,Comedy,http://dbpedia.org/resource/The_Gods_Must_Be_Crazy,2150,1980,South Africa
1158,Comedy,http://dbpedia.org/resource/The_Gods_Must_Be_Crazy,2150,1980,Botswana
1159,Drama,http://dbpedia.org/resource/Robin_Hood:_Prince_of_Thieves,1027,1991,United States of America
1160,Drama,http://dbpedia.org/resource/Robin_Hood:_Prince_of_Thieves,1027,1991,United Kingdom
1161,Comedy,http://dbpedia.org/resource/An_Alan_Smithee_Film:_Burn_Hollywood_Burn,1853,1997,United States of America
1162,Comedy,http://dbpedia.org/resource/Mad_Max_2,3784,2000,Australia
1163,Thriller,http://dbpedia.org/resource/Marnie_(film),2181,1964,United States of America
1164,Drama,http://dbpedia.org/resource/Lifeboat_(film),2202,1944,United States of America
1165,Thriller,http://dbpedia.org/resource/Lifeboat_(film),2202,1944,United States of America
1166,War,http://dbpedia.org/resource/Lifeboat_(film),2202,1944,United States of America
1167,Adventure,http://dbpedia.org/resource/Space_Jam,673,1996,United States of America
1168,Animation,http://dbpedia.org/resource/Space_Jam,673,1996,United States of America
1169,Children's,http://dbpedia.org/resource/Space_Jam,673,1996,United States of America
1170,Comedy,http://dbpedia.org/resource/Space_Jam,673,1996,United States of America
1171,Fantasy,http://dbpedia.org/resource/Space_Jam,673,1996,United States of America
1172,Comedy,http://dbpedia.org/resource/The_Great_Race,1083,1965,United States of America
1173,Musical,http://dbpedia.org/resource/The_Great_Race,1083,1965,United States of America
1174,Drama,http://dbpedia.org/resource/Sid_and_Nancy,2348,1986,United States of America
1175,Drama,http://dbpedia.org/resource/Sid_and_Nancy,2348,1986,United Kingdom
1176,Documentary,http://dbpedia.org/resource/Buena_Vista_Social_Club_(film),2677,1999,United States of America
1177,Documentary,http://dbpedia.org/resource/Buena_Vista_Social_Club_(film),2677,1999,France
1178,Documentary,http://dbpedia.org/resource/Buena_Vista_Social_Club_(film),2677,1999,United Kingdom
1179,Documentary,http://dbpedia.org/resource/Buena_Vista_Social_Club_(film),2677,1999,Germany
1180,Action,http://dbpedia.org/resource/GoldenEye,10,1995,United States of America
1181,Action,http://dbpedia.org/resource/GoldenEye,10,1995,United Kingdom
1182,Adventure,http://dbpedia.org/resource/GoldenEye,10,1995,United States of America
1183,Adventure,http://dbpedia.org/resource/GoldenEye,10,1995,United Kingdom
1184,Thriller,http://dbpedia.org/resource/GoldenEye,10,1995,United States of America
1185,Thriller,http://dbpedia.org/resource/GoldenEye,10,1995,United Kingdom
1186,Drama,http://dbpedia.org/resource/Selena_(film),1487,1997,United States of America
1187,Musical,http://dbpedia.org/resource/Selena_(film),1487,1997,United States of America
1188,Drama,http://dbpedia.org/resource/Blood_Simple,3683,1984,United States of America
1189,Film-Noir,http://dbpedia.org/resource/Blood_Simple,3683,1984,United States of America
1190,Action,http://dbpedia.org/resource/Star_Trek:_The_Motion_Picture,1371,1979,United States of America
1191,Adventure,http://dbpedia.org/resource/Star_Trek:_The_Motion_Picture,1371,1979,United States of America
1192,Sci-Fi,http://dbpedia.org/resource/Star_Trek:_The_Motion_Picture,1371,1979,United States of America
1193,Crime,http://dbpedia.org/resource/Entrapment_(film),2605,1999,United States of America
1194,Crime,http://dbpedia.org/resource/Entrapment_(film),2605,1999,United Kingdom
1195,Crime,http://dbpedia.org/resource/Entrapment_(film),2605,1999,Germany
1196,Thriller,http://dbpedia.org/resource/Entrapment_(film),2605,1999,United States of America
1197,Thriller,http://dbpedia.org/resource/Entrapment_(film),2605,1999,United Kingdom
1198,Thriller,http://dbpedia.org/resource/Entrapment_(film),2605,1999,Germany
1199,Comedy,http://dbpedia.org/resource/There's_Something_About_Mary,1923,1998,United States of America
1200,Comedy,http://dbpedia.org/resource/My_Best_Friend's_Wedding,1569,1997,United States of America
1201,Romance,http://dbpedia.org/resource/My_Best_Friend's_Wedding,1569,1997,United States of America
1202,Comedy,http://dbpedia.org/resource/Raising_Arizona,1394,1987,United States of America
1203,Drama,http://dbpedia.org/resource/The_Skin_Game_(1931_film),2216,1931,United Kingdom
1204,Crime,http://dbpedia.org/resource/The_Killing_(film),2726,1956,United States of America
1205,Film-Noir,http://dbpedia.org/resource/The_Killing_(film),2726,1956,United States of America
1206,Animation,http://dbpedia.org/resource/Chicken_Run,3751,2000,United States of America
1207,Animation,http://dbpedia.org/resource/Chicken_Run,3751,2000,United Kingdom
1208,Children's,http://dbpedia.org/resource/Chicken_Run,3751,2000,United States of America
1209,Children's,http://dbpedia.org/resource/Chicken_Run,3751,2000,United Kingdom
1210,Comedy,http://dbpedia.org/resource/Chicken_Run,3751,2000,United States of America
1211,Comedy,http://dbpedia.org/resource/Chicken_Run,3751,2000,United Kingdom
1212,Western,http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West,1209,1969,United States of America
1213,Western,http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West,1209,1969,Italy
1214,Animation,http://dbpedia.org/resource/Anastasia_(1997_film),1688,1997,United States of America
1215,Children's,http://dbpedia.org/resource/Anastasia_(1997_film),1688,1997,United States of America
1216,Musical,http://dbpedia.org/resource/Anastasia_(1997_film),1688,1997,United States of America
1217,Comedy,http://dbpedia.org/resource/Porky's,3688,1981,Canada
1218,Comedy,http://dbpedia.org/resource/Porky's,3688,1981,United States of America
1219,Drama,http://dbpedia.org/resource/Feeling_Minnesota,697,1996,United States of America
1220,Romance,http://dbpedia.org/resource/Feeling_Minnesota,697,1996,United States of America
1221,Mystery,http://dbpedia.org/resource/Stalker_(1979_film),1232,1979,Germany
1222,Mystery,http://dbpedia.org/resource/Stalker_(1979_film),1232,1979,Soviet Union
1223,Sci-Fi,http://dbpedia.org/resource/Stalker_(1979_film),1232,1979,Germany
1224,Sci-Fi,http://dbpedia.org/resource/Stalker_(1979_film),1232,1979,Soviet Union
1225,Action,http://dbpedia.org/resource/Deep_Impact_(film),1876,1998,United States of America
1226,Drama,http://dbpedia.org/resource/Deep_Impact_(film),1876,1998,United States of America
1227,Sci-Fi,http://dbpedia.org/resource/Deep_Impact_(film),1876,1998,United States of America
1228,Thriller,http://dbpedia.org/resource/Deep_Impact_(film),1876,1998,United States of America
1229,Animation,http://dbpedia.org/resource/Lady_and_the_Tramp,2080,1955,United States of America
1230,Children's,http://dbpedia.org/resource/Lady_and_the_Tramp,2080,1955,United States of America
1231,Comedy,http://dbpedia.org/resource/Lady_and_the_Tramp,2080,1955,United States of America
1232,Musical,http://dbpedia.org/resource/Lady_and_the_Tramp,2080,1955,United States of America
1233,Romance,http://dbpedia.org/resource/Lady_and_the_Tramp,2080,1955,United States of America
1234,Drama,http://dbpedia.org/resource/Holy_Smoke!,3127,1999,United States of America
1235,Drama,http://dbpedia.org/resource/Holy_Smoke!,3127,1999,Australia
1236,Adventure,http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court,258,1995,United States of America
1237,Children's,http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court,258,1995,United States of America
1238,Comedy,http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court,258,1995,United States of America
1239,Fantasy,http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court,258,1995,United States of America
1240,Romance,http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court,258,1995,United States of America
1241,Drama,http://dbpedia.org/resource/The_Paradine_Case,2201,1947,United States of America
1242,Comedy,http://dbpedia.org/resource/Grease_2,1381,1982,United States of America
1243,Musical,http://dbpedia.org/resource/Grease_2,1381,1982,United States of America
1244,Romance,http://dbpedia.org/resource/Grease_2,1381,1982,United States of America
1245,Comedy,http://dbpedia.org/resource/The_Object_of_My_Affection,1821,1998,United States of America
1246,Romance,http://dbpedia.org/resource/The_Object_of_My_Affection,1821,1998,United States of America
1247,Drama,http://dbpedia.org/resource/East_of_Eden_(film),949,1955,United States of America
1248,Crime,http://dbpedia.org/resource/Drugstore_Cowboy,3019,1989,United States of America
1249,Drama,http://dbpedia.org/resource/Drugstore_Cowboy,3019,1989,United States of America
1250,Comedy,http://dbpedia.org/resource/Beetlejuice,2174,1988,United States of America
1251,Fantasy,http://dbpedia.org/resource/Beetlejuice,2174,1988,United States of America
1252,Thriller,http://dbpedia.org/resource/Secret_Agent_(1936_film),2211,1936,United Kingdom
1253,Comedy,http://dbpedia.org/resource/Serial_Mom,532,1994,United States of America
1254,Crime,http://dbpedia.org/resource/Serial_Mom,532,1994,United States of America
1255,Horror,http://dbpedia.org/resource/Serial_Mom,532,1994,United States of America
1256,Children's,http://dbpedia.org/resource/Home_Alone_2:_Lost_in_New_York,2953,1992,United States of America
1257,Comedy,http://dbpedia.org/resource/Home_Alone_2:_Lost_in_New_York,2953,1992,United States of America
1258,Action,http://dbpedia.org/resource/Mystery_Men,2723,1999,United States of America
1259,Adventure,http://dbpedia.org/resource/Mystery_Men,2723,1999,United States of America
1260,Comedy,http://dbpedia.org/resource/Mystery_Men,2723,1999,United States of America
1261,Mystery,http://dbpedia.org/resource/Stage_Fright_(1950_film),2187,1950,United Kingdom
1262,Thriller,http://dbpedia.org/resource/Stage_Fright_(1950_film),2187,1950,United Kingdom
1263,Action,http://dbpedia.org/resource/Existenz,2600,1999,Canada
1264,Action,http://dbpedia.org/resource/Existenz,2600,1999,France
1265,Action,http://dbpedia.org/resource/Existenz,2600,1999,United Kingdom
1266,Sci-Fi,http://dbpedia.org/resource/Existenz,2600,1999,Canada
1267,Sci-Fi,http://dbpedia.org/resource/Existenz,2600,1999,France
1268,Sci-Fi,http://dbpedia.org/resource/Existenz,2600,1999,United Kingdom
1269,Thriller,http://dbpedia.org/resource/Existenz,2600,1999,Canada
1270,Thriller,http://dbpedia.org/resource/Existenz,2600,1999,France
1271,Thriller,http://dbpedia.org/resource/Existenz,2600,1999,United Kingdom
1272,Crime,http://dbpedia.org/resource/Reservoir_Dogs,1089,1992,United States of America
1273,Thriller,http://dbpedia.org/resource/Reservoir_Dogs,1089,1992,United States of America
1274,Thriller,http://dbpedia.org/resource/Seven_Days_in_May,3634,1964,United States of America
1275,Animation,http://dbpedia.org/resource/Perfect_Blue,2810,1997,Japan
1276,Mystery,http://dbpedia.org/resource/Perfect_Blue,2810,1997,Japan
1277,Comedy,http://dbpedia.org/resource/Take_the_Money_and_Run,1963,1969,United States of America
1278,Drama,http://dbpedia.org/resource/Malcolm_X_(1992_film),3246,1992,United States of America
1279,Animation,http://dbpedia.org/resource/The_Little_Mermaid_(1989_film),2081,1989,United States of America
1280,Children's,http://dbpedia.org/resource/The_Little_Mermaid_(1989_film),2081,1989,United States of America
1281,Comedy,http://dbpedia.org/resource/The_Little_Mermaid_(1989_film),2081,1989,United States of America
1282,Musical,http://dbpedia.org/resource/The_Little_Mermaid_(1989_film),2081,1989,United States of America
1283,Romance,http://dbpedia.org/resource/The_Little_Mermaid_(1989_film),2081,1989,United States of America
1284,Drama,http://dbpedia.org/resource/Edward_Scissorhands,2291,1990,United States of America
1285,Romance,http://dbpedia.org/resource/Edward_Scissorhands,2291,1990,United States of America
1286,Action,http://dbpedia.org/resource/Escape_from_the_Planet_of_the_Apes,2533,1971,United States of America
1287,Sci-Fi,http://dbpedia.org/resource/Escape_from_the_Planet_of_the_Apes,2533,1971,United States of America
1288,Action,http://dbpedia.org/resource/Twister_(1996_film),736,1996,United States of America
1289,Adventure,http://dbpedia.org/resource/Twister_(1996_film),736,1996,United States of America
1290,Romance,http://dbpedia.org/resource/Twister_(1996_film),736,1996,United States of America
1291,Thriller,http://dbpedia.org/resource/Twister_(1996_film),736,1996,United States of America
1292,Horror,http://dbpedia.org/resource/The_Birds_(film),1333,1963,United States of America
1293,Comedy,http://dbpedia.org/resource/Problem_Child_(film),2798,1990,United States of America
1294,Animation,http://dbpedia.org/resource/The_Great_Mouse_Detective,2048,1986,United States of America
1295,Children's,http://dbpedia.org/resource/The_Great_Mouse_Detective,2048,1986,United States of America
1296,Comedy,http://dbpedia.org/resource/Renaissance_Man_(film),516,1994,United States of America
1297,Drama,http://dbpedia.org/resource/Renaissance_Man_(film),516,1994,United States of America
1298,War,http://dbpedia.org/resource/Renaissance_Man_(film),516,1994,United States of America
1299,Horror,http://dbpedia.org/resource/The_Faculty,2428,1998,United States of America
1300,Sci-Fi,http://dbpedia.org/resource/The_Faculty,2428,1998,United States of America
1301,Adventure,http://dbpedia.org/resource/The_Phantom_of_the_Opera_(1925_film),761,1996,United States of America
1302,Comedy,http://dbpedia.org/resource/A_Fish_Called_Wanda,1079,1988,United States of America
1303,Comedy,http://dbpedia.org/resource/A_Fish_Called_Wanda,1079,1988,United Kingdom
1304,Animation,http://dbpedia.org/resource/Batman:_Mask_of_the_Phantasm,3213,1993,United States of America
1305,Children's,http://dbpedia.org/resource/Batman:_Mask_of_the_Phantasm,3213,1993,United States of America
1306,Comedy,http://dbpedia.org/resource/Yojimbo_(film),3030,1961,Japan
1307,Drama,http://dbpedia.org/resource/Yojimbo_(film),3030,1961,Japan
1308,Western,http://dbpedia.org/resource/Yojimbo_(film),3030,1961,Japan
1309,Action,http://dbpedia.org/resource/Tomorrow_Never_Dies,1722,1997,United States of America
1310,Action,http://dbpedia.org/resource/Tomorrow_Never_Dies,1722,1997,United Kingdom
